match_type,match_value,canonical_company,confidence,source,note
google_developer_id,8298422725740624857,Voodoo,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Jigverse - Solitaire Puzzle
developer_name,The Vayuputra Games,Voodoo,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-02: Jigverse - Solitaire Puzzle
apple_artist_id,1814146512,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Hexa Stack 3D! | 2026-04-02: Elevator Crowd
seller_name,Muammer Uslu,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Hexa Stack 3D! | 2026-04-02: Elevator Crowd
developer_name,Muammer Uslu,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Hexa Stack 3D! | 2026-04-02: Elevator Crowd
google_developer_id,Hypha Interactive,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Luma Grid : Block Puzzle
developer_name,Hypha Interactive,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-04-01: Luma Grid : Block Puzzle
google_developer_id,8232174611457920989,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Jigsolitaire Art Puzzle | 2026-03-31: SWAT Shooter Police Action FPS
developer_name,CASUAL AZUR GAMES,Azur,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Jigsolitaire Art Puzzle | 2026-03-31: SWAT Shooter Police Action FPS
google_developer_id,5464069849262017456,Azur,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: PLAY NOW ! ! !
apple_artist_id,1584808181,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Bounce Jam
seller_name,Mercimek Corbasi,Homa,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Bounce Jam
developer_name,Mercimek Corbasi,Homa,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Bounce Jam
apple_artist_id,1629006728,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Lock Tangle
seller_name,Can Hulagu,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Lock Tangle
developer_name,Can Hulagu,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Lock Tangle
apple_artist_id,1485317310,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Jelly Hole 3D
seller_name,Ozan Kasikci,Rollic,high,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Jelly Hole 3D
developer_name,Ozan Kasikci,Rollic,medium,excel_template_account,Developer account from overseas casual daily template; examples: 2026-03-31: Jelly Hole 3D
